"VIV_SEL","HOGAR","N_REN","TLOC","SEXO","EDAD","EST_DIS","UPM_DIS","UPM","FACTOR"
2,1,3,1,2,5,2,476,1900156,5674
2,2,1,1,1,19,2,476,1900156,5674
2,2,2,1,2,21,2,476,1900156,5674
2,2,3,1,1,4,2,476,1900156,5674
2,3,1,1,1,24,2,476,1900156,5674
2,3,2,1,2,27,2,476,1900156,5674
2,3,3,1,1,7,2,476,1900156,5674
3,1,1,1,2,78,2,476,1900156,5674
3,1,2,1,1,41,2,476,1900156,5674
3,1,3,1,1,13,2,476,1900156,5674
3,1,4,1,1,12,2,476,1900156,5674
3,1,5,1,1,10,2,476,1900156,5674
4,1,1,1,1,49,2,476,1900156,5674
4,1,2,1,2,20,2,476,1900156,5674
4,1,3,1,1,7,2,476,1900156,5674
4,1,4,1,1,2,2,476,1900156,5674
5,1,1,1,1,50,2,476,1900156,5674
5,1,2,1,2,47,2,476,1900156,5674
5,1,3,1,2,24,2,476,1900156,5674
5,1,4,1,1,8,2,476,1900156,5674
5,1,5,1,1,4,2,476,1900156,5674
1,1,1,1,1,42,3,477,1900280,5117
2,1,1,1,2,48,3,477,1900280,5117
2,1,2,1,2,31,3,477,1900280,5117
2,1,3,1,1,24,3,477,1900280,5117
3,1,1,1,1,52,3,477,1900280,5117
3,1,2,1,1,24,3,477,1900280,5117
3,1,3,1,1,26,3,477,1900280,5117
3,1,4,1,2,49,3,477,1900280,5117
4,1,1,1,1,58,3,477,1900280,5117
4,1,2,1,2,61,3,477,1900280,5117
4,1,3,1,1,27,3,477,1900280,5117
5,1,1,1,1,51,3,477,1900280,5117
5,1,2,1,2,51,3,477,1900280,5117
5,1,3,1,1,22,3,477,1900280,5117
5,1,4,1,2,17,3,477,1900280,5117
5,1,5,1,1,11,3,477,1900280,5117
1,1,1,1,2,58,2,478,1900333,6487
1,1,2,1,1,68,2,478,1900333,6487
1,1,3,1,1,30,2,478,1900333,6487
1,1,4,1,2,25,2,478,1900333,6487
1,1,5,1,2,10,2,478,1900333,6487
1,1,6,1,2,3,2,478,1900333,6487
1,1,7,1,1,20,2,478,1900333,6487
2,1,1,1,2,46,2,478,1900333,6487
2,1,2,1,2,25,2,478,1900333,6487
2,1,3,1,2,20,2,478,1900333,6487
2,1,4,1,1,25,2,478,1900333,6487
3,1,1,1,1,56,2,478,1900333,6487
3,1,2,1,2,47,2,478,1900333,6487
3,1,3,1,2,26,2,478,1900333,6487
3,1,4,1,2,22,2,478,1900333,6487
3,1,5,1,1,17,2,478,1900333,6487
3,1,6,1,1,8,2,478,1900333,6487
3,1,7,1,2,4,2,478,1900333,6487
4,1,1,1,1,42,2,478,1900333,6487
4,1,2,1,2,42,2,478,1900333,6487
4,1,3,1,2,14,2,478,1900333,6487
5,1,1,1,2,50,2,478,1900333,6487
5,1,2,1,1,22,2,478,1900333,6487
5,1,3,1,1,25,2,478,1900333,6487
5,1,4,1,2,16,2,478,1900333,6487
1,1,1,1,1,38,3,479,1900549,5414
2,1,1,1,1,60,3,479,1900549,5414
2,1,2,1,2,61,3,479,1900549,5414
2,1,3,1,1,34,3,479,1900549,5414
3,1,1,1,1,48,3,479,1900549,5414
3,1,2,1,2,42,3,479,1900549,5414
3,1,3,1,1,26,3,479,1900549,5414
4,1,1,1,1,37,3,479,1900549,5414
4,1,2,1,2,34,3,479,1900549,5414
4,1,3,1,1,7,3,479,1900549,5414
4,1,4,1,1,9,3,479,1900549,5414
4,1,5,1,1,13,3,479,1900549,5414
5,1,1,1,1,54,3,479,1900549,5414
5,1,2,1,2,52,3,479,1900549,5414
5,1,3,1,2,15,3,479,1900549,5414
1,1,1,1,1,46,4,480,1901027,5751
1,1,2,1,2,19,4,480,1901027,5751
1,1,3,1,1,22,4,480,1901027,5751
2,1,1,1,1,36,4,480,1901027,5751
2,1,2,1,2,33,4,480,1901027,5751
2,1,3,1,2,13,4,480,1901027,5751
2,1,4,1,1,2,4,480,1901027,5751
3,1,1,1,1,33,4,480,1901027,5751
3,1,2,1,2,31,4,480,1901027,5751
3,1,3,1,1,8,4,480,1901027,5751
3,1,4,1,1,5,4,480,1901027,5751
3,1,5,1,1,1,4,480,1901027,5751
5,1,1,1,1,35,4,480,1901027,5751
5,1,2,1,1,33,4,480,1901027,5751
2,1,1,1,1,37,4,481,1901032,5089
2,1,2,1,2,31,4,481,1901032,5089
2,1,3,1,2,2,4,481,1901032,5089
3,1,1,1,1,39,4,481,1901032,5089
3,1,2,1,2,36,4,481,1901032,5089
3,1,3,1,1,7,4,481,1901032,5089
4,1,1,1,1,32,4,481,1901032,5089
4,1,2,1,2,31,4,481,1901032,5089
4,1,3,1,1,10,4,481,1901032,5089
4,1,4,1,2,4,4,481,1901032,5089
5,1,1,1,1,37,4,481,1901032,5089
5,1,2,1,2,34,4,481,1901032,5089
5,1,3,1,1,13,4,481,1901032,5089
5,1,4,1,1,7,4,481,1901032,5089
5,1,5,1,1,3,4,481,1901032,5089
2,1,1,1,2,64,3,482,1901375,5873
2,1,2,1,1,63,3,482,1901375,5873
2,1,3,1,1,52,3,482,1901375,5873
2,1,4,1,2,42,3,482,1901375,5873
2,1,5,1,2,14,3,482,1901375,5873
3,1,1,1,1,54,3,482,1901375,5873
3,1,2,1,1,54,3,482,1901375,5873
3,1,3,1,2,54,3,482,1901375,5873
3,1,4,1,2,51,3,482,1901375,5873
3,1,5,1,1,82,3,482,1901375,5873
3,1,6,1,1,44,3,482,1901375,5873
3,1,7,1,2,56,3,482,1901375,5873
3,1,8,1,2,28,3,482,1901375,5873
3,1,9,1,1,25,3,482,1901375,5873
3,1,10,1,2,23,3,482,1901375,5873
3,1,11,1,2,21,3,482,1901375,5873
1,1,1,1,1,34,2,483,1902184,5706
1,1,2,1,2,35,2,483,1902184,5706
1,1,3,1,1,15,2,483,1902184,5706
1,1,4,1,1,9,2,483,1902184,5706
2,1,1,1,1,26,2,483,1902184,5706
2,1,2,1,2,25,2,483,1902184,5706
2,1,3,1,2,8,2,483,1902184,5706
2,1,4,1,1,6,2,483,1902184,5706
2,1,5,1,1,2,2,483,1902184,5706
3,1,1,1,1,39,2,483,1902184,5706
3,1,2,1,2,33,2,483,1902184,5706
3,1,3,1,2,7,2,483,1902184,5706
3,1,4,1,2,0,2,483,1902184,5706
4,1,1,1,1,39,2,483,1902184,5706
5,1,1,1,2,43,2,483,1902184,5706
5,1,2,1,2,21,2,483,1902184,5706
5,1,3,1,1,17,2,483,1902184,5706
5,1,4,1,2,20,2,483,1902184,5706
5,1,5,1,1,25,2,483,1902184,5706
5,1,6,1,2,1,2,483,1902184,5706
2,1,1,1,1,60,4,484,1902279,5727
2,1,2,1,2,55,4,484,1902279,5727
2,1,3,1,2,21,4,484,1902279,5727
3,1,1,1,1,37,4,484,1902279,5727
3,1,2,1,2,33,4,484,1902279,5727
3,1,3,1,1,12,4,484,1902279,5727
3,1,4,1,2,9,4,484,1902279,5727
3,1,5,1,2,3,4,484,1902279,5727
3,1,6,1,2,1,4,484,1902279,5727
4,1,1,1,2,50,4,484,1902279,5727
4,1,2,1,1,23,4,484,1902279,5727
4,1,3,1,2,27,4,484,1902279,5727
4,1,4,1,2,16,4,484,1902279,5727
4,1,5,1,2,21,4,484,1902279,5727
4,1,6,1,1,1,4,484,1902279,5727
4,1,7,1,1,4,4,484,1902279,5727
4,1,8,1,2,0,4,484,1902279,5727
4,1,9,1,1,8,4,484,1902279,5727
5,1,1,1,1,57,4,484,1902279,5727
5,1,2,1,2,52,4,484,1902279,5727
5,1,3,1,2,27,4,484,1902279,5727
5,1,4,1,1,22,4,484,1902279,5727
2,1,1,1,2,38,2,485,1902517,6923
2,1,2,1,1,14,2,485,1902517,6923
2,1,3,1,2,8,2,485,1902517,6923
3,1,1,1,1,46,2,485,1902517,6923
3,1,2,1,2,46,2,485,1902517,6923
3,1,3,1,1,8,2,485,1902517,6923
4,1,1,1,1,33,2,485,1902517,6923
4,1,2,1,2,28,2,485,1902517,6923
4,1,3,1,1,8,2,485,1902517,6923
4,1,4,1,1,6,2,485,1902517,6923
4,1,5,1,2,4,2,485,1902517,6923
5,1,1,1,1,28,2,485,1902517,6923
5,1,2,1,1,40,2,485,1902517,6923
1,1,1,1,2,27,3,486,1902630,4844
1,1,2,1,1,33,3,486,1902630,4844
2,1,1,1,1,62,3,486,1902630,4844
2,1,2,1,2,61,3,486,1902630,4844
2,1,3,1,2,36,3,486,1902630,4844
2,1,4,1,1,43,3,486,1902630,4844
2,1,5,1,1,6,3,486,1902630,4844
3,1,1,1,1,52,3,486,1902630,4844
3,1,2,1,2,73,3,486,1902630,4844
3,1,3,1,1,21,3,486,1902630,4844
4,1,1,1,1,69,3,486,1902630,4844
4,1,2,1,2,8,3,486,1902630,4844
4,1,3,1,1,42,3,486,1902630,4844
4,1,4,1,2,43,3,486,1902630,4844
4,1,5,1,2,27,3,486,1902630,4844
1,1,1,1,1,51,4,487,1903249,5553
1,1,2,1,2,44,4,487,1903249,5553
1,1,3,1,2,16,4,487,1903249,5553
1,1,4,1,1,2,4,487,1903249,5553
3,1,1,1,1,44,4,487,1903249,5553
3,1,2,1,2,38,4,487,1903249,5553
3,1,3,1,1,11,4,487,1903249,5553
3,1,4,1,2,8,4,487,1903249,5553
4,1,1,1,1,52,4,487,1903249,5553
4,1,2,1,2,50,4,487,1903249,5553
4,1,3,1,2,23,4,487,1903249,5553
4,1,4,1,1,19,4,487,1903249,5553
4,1,5,1,1,6,4,487,1903249,5553
5,1,1,1,2,55,4,487,1903249,5553
5,1,2,1,1,18,4,487,1903249,5553
1,1,1,1,2,65,3,488,1903320,5455
1,1,2,1,1,14,3,488,1903320,5455
1,1,3,1,1,42,3,488,1903320,5455
3,1,1,1,1,41,3,488,1903320,5455
3,1,2,1,2,41,3,488,1903320,5455
3,1,3,1,1,19,3,488,1903320,5455
3,1,4,1,1,9,3,488,1903320,5455
4,1,1,1,1,70,3,488,1903320,5455
4,1,2,1,2,65,3,488,1903320,5455
5,1,1,1,1,64,3,488,1903320,5455
5,1,2,1,2,65,3,488,1903320,5455
1,1,1,1,1,37,3,489,1903556,5831
1,1,2,1,2,32,3,489,1903556,5831
1,1,3,1,2,6,3,489,1903556,5831
1,1,4,1,2,2,3,489,1903556,5831
2,1,1,1,2,59,3,489,1903556,5831
2,1,2,1,1,37,3,489,1903556,5831
2,1,3,1,1,34,3,489,1903556,5831
2,1,4,1,1,24,3,489,1903556,5831
3,1,1,1,1,56,3,489,1903556,5831
3,1,2,1,2,50,3,489,1903556,5831
3,1,3,1,1,26,3,489,1903556,5831
3,1,4,1,2,22,3,489,1903556,5831
3,1,5,1,1,15,3,489,1903556,5831
4,1,1,1,2,36,3,489,1903556,5831
4,1,2,1,1,40,3,489,1903556,5831
4,1,3,1,1,5,3,489,1903556,5831
4,1,4,1,1,3,3,489,1903556,5831
4,1,5,1,2,0,3,489,1903556,5831
4,2,1,1,1,40,3,489,1903556,5831
5,1,1,1,1,66,3,489,1903556,5831
5,1,2,1,2,69,3,489,1903556,5831
1,1,1,1,1,34,3,490,1903608,4838
1,1,2,1,2,34,3,490,1903608,4838
1,1,3,1,1,6,3,490,1903608,4838
1,1,4,1,1,9,3,490,1903608,4838
3,1,1,1,1,52,3,490,1903608,4838
3,1,2,1,2,53,3,490,1903608,4838
3,1,3,1,1,28,3,490,1903608,4838
3,1,4,1,2,22,3,490,1903608,4838
4,1,1,1,2,42,3,490,1903608,4838
4,1,2,1,2,13,3,490,1903608,4838
4,1,3,1,2,11,3,490,1903608,4838
4,1,4,1,1,5,3,490,1903608,4838
5,1,1,1,2,62,3,490,1903608,4838
5,1,2,1,1,75,3,490,1903608,4838
1,1,1,1,1,55,3,491,1903844,5167
1,1,2,1,2,55,3,491,1903844,5167
1,1,3,1,2,31,3,491,1903844,5167
1,1,4,1,1,25,3,491,1903844,5167
2,1,1,1,1,39,3,491,1903844,5167
2,1,2,1,2,29,3,491,1903844,5167
2,1,3,1,2,3,3,491,1903844,5167
2,1,4,1,1,7,3,491,1903844,5167
3,1,1,1,2,52,3,491,1903844,5167
3,1,2,1,1,22,3,491,1903844,5167
3,1,3,1,1,15,3,491,1903844,5167
4,1,1,1,2,40,3,491,1903844,5167
4,1,2,1,2,15,3,491,1903844,5167
4,1,3,1,2,14,3,491,1903844,5167
1,1,1,1,1,49,4,492,1904102,6562
1,1,2,1,1,16,4,492,1904102,6562
1,1,3,1,2,47,4,492,1904102,6562
2,1,1,1,1,27,4,492,1904102,6562
2,1,2,1,2,26,4,492,1904102,6562
2,1,3,1,2,1,4,492,1904102,6562
3,1,1,1,1,44,4,492,1904102,6562
3,1,2,1,2,42,4,492,1904102,6562
3,1,3,1,2,65,4,492,1904102,6562
3,1,4,1,1,12,4,492,1904102,6562
4,1,1,1,2,44,4,492,1904102,6562
4,1,3,1,1,13,4,492,1904102,6562
4,1,4,1,1,16,4,492,1904102,6562
5,1,1,1,1,40,4,492,1904102,6562
5,1,2,1,2,37,4,492,1904102,6562
5,1,3,1,1,17,4,492,1904102,6562
5,1,4,1,1,11,4,492,1904102,6562
1,1,1,1,1,42,4,493,1904174,6212
1,1,2,1,2,45,4,493,1904174,6212
1,1,3,1,2,16,4,493,1904174,6212
1,1,4,1,2,14,4,493,1904174,6212
1,1,5,1,1,9,4,493,1904174,6212
2,1,1,1,1,34,4,493,1904174,6212
2,1,2,1,2,34,4,493,1904174,6212
2,1,3,1,2,7,4,493,1904174,6212
2,1,4,1,1,1,4,493,1904174,6212
3,1,1,1,1,43,4,493,1904174,6212
3,1,2,1,2,44,4,493,1904174,6212
3,1,3,1,2,17,4,493,1904174,6212
3,1,4,1,1,16,4,493,1904174,6212
3,1,5,1,1,14,4,493,1904174,6212
3,1,6,1,2,10,4,493,1904174,6212
3,1,7,1,1,9,4,493,1904174,6212
4,1,1,1,1,42,4,493,1904174,6212
4,1,2,1,2,39,4,493,1904174,6212
4,1,3,1,1,17,4,493,1904174,6212
4,1,4,1,1,12,4,493,1904174,6212
4,1,5,1,1,2,4,493,1904174,6212
5,1,1,1,1,47,4,493,1904174,6212
5,1,2,1,2,46,4,493,1904174,6212
5,1,3,1,2,19,4,493,1904174,6212
5,1,4,1,2,14,4,493,1904174,6212
1,1,1,1,1,91,2,494,1904318,5269
1,1,2,1,2,83,2,494,1904318,5269
1,1,3,1,2,43,2,494,1904318,5269
2,1,1,1,2,75,2,494,1904318,5269
2,1,2,1,1,0,2,494,1904318,5269
2,1,3,1,2,1,2,494,1904318,5269
2,1,4,1,1,30,2,494,1904318,5269
2,1,5,1,2,20,2,494,1904318,5269
3,1,1,1,2,27,2,494,1904318,5269
3,1,2,1,2,17,2,494,1904318,5269
3,1,3,1,1,21,2,494,1904318,5269
3,1,4,1,1,3,2,494,1904318,5269
4,1,1,1,1,40,2,494,1904318,5269
4,1,2,1,2,40,2,494,1904318,5269
4,2,1,1,2,21,2,494,1904318,5269
4,2,2,1,1,22,2,494,1904318,5269
5,1,1,1,1,72,2,494,1904318,5269
5,1,2,1,2,68,2,494,1904318,5269
5,1,3,1,1,40,2,494,1904318,5269
1,1,1,1,1,37,3,495,1905009,5296
1,1,2,1,2,33,3,495,1905009,5296
1,1,3,1,2,57,3,495,1905009,5296
1,1,4,1,1,61,3,495,1905009,5296
1,1,5,1,1,30,3,495,1905009,5296
1,1,6,1,2,7,3,495,1905009,5296
1,1,7,1,1,4,3,495,1905009,5296
1,1,8,1,2,2,3,495,1905009,5296
2,1,1,1,1,67,3,495,1905009,5296
2,1,2,1,2,55,3,495,1905009,5296
3,1,1,1,2,70,3,495,1905009,5296
3,1,2,1,2,35,3,495,1905009,5296
3,1,3,1,2,18,3,495,1905009,5296
3,1,4,1,1,9,3,495,1905009,5296
3,1,5,1,1,7,3,495,1905009,5296
4,1,1,1,2,22,3,495,1905009,5296
4,1,2,1,1,24,3,495,1905009,5296
4,1,3,1,2,6,3,495,1905009,5296
5,1,1,1,2,46,3,495,1905009,5296
5,1,2,1,1,42,3,495,1905009,5296
5,1,3,1,1,20,3,495,1905009,5296
3,1,1,1,1,24,3,496,1905304,5598
3,1,2,1,2,23,3,496,1905304,5598
5,1,1,1,2,41,3,496,1905304,5598
5,1,2,1,1,36,3,496,1905304,5598
5,1,3,1,1,40,3,496,1905304,5598
1,1,1,1,1,67,3,497,1905392,5709
1,1,2,1,1,22,3,497,1905392,5709
2,1,1,1,2,53,3,497,1905392,5709
2,1,2,1,1,61,3,497,1905392,5709
2,1,3,1,1,55,3,497,1905392,5709
2,1,4,1,2,17,3,497,1905392,5709
2,1,5,1,2,13,3,497,1905392,5709
2,1,6,1,1,13,3,497,1905392,5709
2,1,7,1,2,33,3,497,1905392,5709
2,1,8,1,1,38,3,497,1905392,5709
3,1,1,1,2,58,3,497,1905392,5709
3,1,2,1,2,18,3,497,1905392,5709
5,1,1,1,1,54,3,497,1905392,5709
1,1,1,1,1,50,4,498,1906431,5272
1,1,2,1,2,50,4,498,1906431,5272
1,1,3,1,1,28,4,498,1906431,5272
1,1,4,1,1,19,4,498,1906431,5272
2,1,1,1,1,73,4,498,1906431,5272
2,1,2,1,2,62,4,498,1906431,5272
2,1,3,1,1,23,4,498,1906431,5272
2,1,4,1,1,22,4,498,1906431,5272
2,1,5,1,1,18,4,498,1906431,5272
3,1,1,1,1,55,4,498,1906431,5272
3,1,2,1,2,53,4,498,1906431,5272
3,1,3,1,1,35,4,498,1906431,5272
4,1,1,1,2,44,4,498,1906431,5272
4,1,2,1,1,48,4,498,1906431,5272
4,1,3,1,1,25,4,498,1906431,5272
4,1,4,1,2,19,4,498,1906431,5272
5,1,1,1,1,55,4,498,1906431,5272
5,1,2,1,2,48,4,498,1906431,5272
5,1,3,1,2,18,4,498,1906431,5272
5,1,4,1,2,14,4,498,1906431,5272
1,1,1,1,1,47,2,499,1907306,4982
1,1,2,1,2,47,2,499,1907306,4982
1,1,3,1,2,20,2,499,1907306,4982
1,1,4,1,1,12,2,499,1907306,4982
1,1,5,1,1,72,2,499,1907306,4982
2,1,1,1,1,41,2,499,1907306,4982
2,1,2,1,2,40,2,499,1907306,4982
2,1,3,1,2,17,2,499,1907306,4982
2,1,4,1,1,15,2,499,1907306,4982
2,1,5,1,2,10,2,499,1907306,4982
2,1,6,1,1,3,2,499,1907306,4982
3,1,1,1,1,50,2,499,1907306,4982
3,1,2,1,2,42,2,499,1907306,4982
3,1,3,1,1,20,2,499,1907306,4982
3,1,4,1,2,19,2,499,1907306,4982
4,1,1,1,1,45,2,499,1907306,4982
4,1,2,1,2,44,2,499,1907306,4982
4,1,3,1,1,21,2,499,1907306,4982
4,1,4,1,2,17,2,499,1907306,4982
4,1,5,1,2,12,2,499,1907306,4982
4,1,6,1,2,4,2,499,1907306,4982
4,1,7,1,1,2,2,499,1907306,4982
4,1,8,1,2,85,2,499,1907306,4982
5,1,1,1,1,38,2,499,1907306,4982
5,1,2,1,2,38,2,499,1907306,4982
5,1,3,1,2,14,2,499,1907306,4982
5,1,4,1,1,9,2,499,1907306,4982
5,1,5,1,1,1,2,499,1907306,4982
5,1,6,1,2,77,2,499,1907306,4982
5,1,7,1,2,42,2,499,1907306,4982
5,1,8,1,1,33,2,499,1907306,4982
5,1,9,1,2,9,2,499,1907306,4982
1,1,1,1,1,47,4,500,1907693,6885
1,1,2,1,2,50,4,500,1907693,6885
1,1,3,1,2,19,4,500,1907693,6885
1,1,4,1,1,17,4,500,1907693,6885
1,1,5,1,2,8,4,500,1907693,6885
3,1,1,1,1,31,4,500,1907693,6885
3,1,2,1,2,29,4,500,1907693,6885
3,1,3,1,2,6,4,500,1907693,6885
3,1,4,1,2,4,4,500,1907693,6885
3,1,5,1,2,1,4,500,1907693,6885
4,1,1,1,1,52,4,500,1907693,6885
4,1,2,1,2,50,4,500,1907693,6885
4,1,3,1,2,50,4,500,1907693,6885
4,1,4,1,2,28,4,500,1907693,6885
4,1,5,1,1,21,4,500,1907693,6885
4,1,6,1,2,6,4,500,1907693,6885
4,1,7,1,2,2,4,500,1907693,6885
4,1,8,1,1,24,4,500,1907693,6885
1,1,1,1,1,48,4,501,1908164,6254
1,1,2,1,2,44,4,501,1908164,6254
1,1,3,1,2,15,4,501,1908164,6254
2,1,1,1,1,74,4,501,1908164,6254
2,1,2,1,2,74,4,501,1908164,6254
2,1,3,1,2,39,4,501,1908164,6254
2,1,4,1,2,31,4,501,1908164,6254
1,1,1,1,1,62,3,502,1908323,5831
1,1,2,1,2,59,3,502,1908323,5831
1,1,3,1,2,3,3,502,1908323,5831
2,1,1,1,1,64,3,502,1908323,5831
2,1,2,1,2,68,3,502,1908323,5831
3,1,1,1,2,43,3,502,1908323,5831
3,1,2,1,2,42,3,502,1908323,5831
3,1,3,1,1,14,3,502,1908323,5831
3,1,4,1,2,14,3,502,1908323,5831
4,1,1,1,2,60,3,502,1908323,5831
4,1,2,1,1,28,3,502,1908323,5831
5,1,1,1,1,64,3,502,1908323,5831
5,1,2,1,2,70,3,502,1908323,5831
5,1,3,1,1,34,3,502,1908323,5831
5,1,4,1,2,36,3,502,1908323,5831
1,1,1,1,1,63,3,503,1908877,5776
1,1,2,1,2,56,3,503,1908877,5776
1,1,3,1,1,34,3,503,1908877,5776
1,1,4,1,2,34,3,503,1908877,5776
1,1,5,1,1,8,3,503,1908877,5776
1,1,6,1,2,10,3,503,1908877,5776
2,1,1,1,1,64,3,503,1908877,5776
2,1,2,1,2,56,3,503,1908877,5776
2,1,3,1,1,40,3,503,1908877,5776
2,1,4,1,1,38,3,503,1908877,5776
3,1,1,1,1,42,3,503,1908877,5776
3,1,2,1,2,38,3,503,1908877,5776
3,1,3,1,1,15,3,503,1908877,5776
3,1,4,1,2,8,3,503,1908877,5776
4,1,1,1,1,57,3,503,1908877,5776
4,1,2,1,2,50,3,503,1908877,5776
4,1,3,1,1,25,3,503,1908877,5776
4,1,4,1,2,19,3,503,1908877,5776
5,1,1,1,1,62,3,503,1908877,5776
5,1,2,1,2,58,3,503,1908877,5776
5,1,3,1,2,38,3,503,1908877,5776
5,1,4,1,1,27,3,503,1908877,5776
5,1,5,1,1,37,3,503,1908877,5776
5,1,6,1,2,35,3,503,1908877,5776
5,1,7,1,2,6,3,503,1908877,5776
5,1,8,1,1,4,3,503,1908877,5776
1,1,1,1,1,69,4,504,1909056,6385
1,1,2,1,2,61,4,504,1909056,6385
1,1,3,1,2,43,4,504,1909056,6385
1,1,4,1,1,19,4,504,1909056,6385
2,1,1,1,1,56,4,504,1909056,6385
2,1,2,1,2,57,4,504,1909056,6385
3,1,1,1,1,52,4,504,1909056,6385
3,1,2,1,2,47,4,504,1909056,6385
3,1,3,1,2,23,4,504,1909056,6385
3,1,4,1,2,22,4,504,1909056,6385
3,1,5,1,1,17,4,504,1909056,6385
4,1,1,1,2,47,4,504,1909056,6385
4,1,2,1,1,26,4,504,1909056,6385
4,1,3,1,1,22,4,504,1909056,6385
4,1,4,1,2,15,4,504,1909056,6385
5,1,1,1,1,55,4,504,1909056,6385
5,1,2,1,1,29,4,504,1909056,6385
5,1,3,1,2,54,4,504,1909056,6385
5,1,4,1,2,26,4,504,1909056,6385
5,1,5,1,1,18,4,504,1909056,6385
1,1,1,1,1,49,3,505,1909255,5536
1,1,2,1,2,46,3,505,1909255,5536
1,1,3,1,1,24,3,505,1909255,5536
1,1,4,1,2,17,3,505,1909255,5536
2,1,1,1,2,47,3,505,1909255,5536
2,1,2,1,2,27,3,505,1909255,5536
2,1,3,1,1,43,3,505,1909255,5536
2,1,4,1,1,12,3,505,1909255,5536
2,1,5,1,2,6,3,505,1909255,5536
2,1,6,1,2,2,3,505,1909255,5536
3,1,1,1,1,40,3,505,1909255,5536
3,1,2,1,2,40,3,505,1909255,5536
3,1,3,1,2,17,3,505,1909255,5536
3,1,4,1,2,11,3,505,1909255,5536
4,1,1,1,1,62,3,505,1909255,5536
4,1,2,1,2,60,3,505,1909255,5536
4,1,3,1,2,32,3,505,1909255,5536
4,1,4,1,2,30,3,505,1909255,5536
5,1,1,1,1,60,3,505,1909255,5536
5,1,2,1,2,57,3,505,1909255,5536
1,1,1,1,1,60,2,506,1909281,4565
2,1,1,1,1,48,2,506,1909281,4565
3,1,1,1,1,37,2,506,1909281,4565
3,1,2,1,2,44,2,506,1909281,4565
3,1,3,1,2,16,2,506,1909281,4565
3,1,4,1,2,12,2,506,1909281,4565
5,1,1,1,1,34,2,506,1909281,4565
5,1,2,1,2,35,2,506,1909281,4565
5,1,3,1,1,9,2,506,1909281,4565
1,1,1,1,2,44,3,507,1909381,5834
1,1,2,1,2,16,3,507,1909381,5834
1,1,3,1,2,9,3,507,1909381,5834
2,1,1,1,1,51,3,507,1909381,5834
2,1,2,1,2,50,3,507,1909381,5834
2,1,3,1,1,27,3,507,1909381,5834
2,1,4,1,1,23,3,507,1909381,5834
3,1,1,1,1,57,3,507,1909381,5834
3,1,2,1,2,53,3,507,1909381,5834
3,1,3,1,2,25,3,507,1909381,5834
3,1,4,1,1,6,3,507,1909381,5834
4,1,1,1,1,36,3,507,1909381,5834
4,1,2,1,2,36,3,507,1909381,5834
4,1,3,1,2,17,3,507,1909381,5834
4,1,4,1,1,10,3,507,1909381,5834
5,1,1,1,1,66,3,507,1909381,5834
5,1,2,1,2,63,3,507,1909381,5834
1,1,1,1,1,34,2,508,1909551,5926
1,1,2,1,2,34,2,508,1909551,5926
1,1,3,1,2,11,2,508,1909551,5926
1,1,4,1,1,15,2,508,1909551,5926
2,1,1,1,2,46,2,508,1909551,5926
3,1,1,1,1,33,2,508,1909551,5926
3,1,2,1,2,28,2,508,1909551,5926
3,1,3,1,1,10,2,508,1909551,5926
3,1,4,1,1,6,2,508,1909551,5926
3,1,5,1,1,1,2,508,1909551,5926
3,2,1,1,2,20,2,508,1909551,5926
3,2,2,1,2,16,2,508,1909551,5926
5,1,1,1,1,27,2,508,1909551,5926
5,1,2,1,2,23,2,508,1909551,5926
5,1,3,1,1,5,2,508,1909551,5926
5,1,4,1,1,4,2,508,1909551,5926
5,1,5,1,2,7,2,508,1909551,5926
1,1,1,1,1,31,2,509,1909629,6124
1,1,2,1,2,29,2,509,1909629,6124
1,1,3,1,1,9,2,509,1909629,6124
1,1,4,1,1,4,2,509,1909629,6124
1,1,5,1,1,2,2,509,1909629,6124
1,2,1,1,1,35,2,509,1909629,6124
1,2,2,1,2,35,2,509,1909629,6124
1,2,3,1,1,16,2,509,1909629,6124
1,2,4,1,2,10,2,509,1909629,6124
1,2,5,1,2,7,2,509,1909629,6124
1,2,6,1,2,14,2,509,1909629,6124
3,1,1,1,2,66,2,509,1909629,6124
3,1,2,1,2,35,2,509,1909629,6124
4,1,1,1,1,41,2,509,1909629,6124
4,1,2,1,2,55,2,509,1909629,6124
4,1,3,1,2,36,2,509,1909629,6124
4,1,4,1,2,18,2,509,1909629,6124
4,1,5,1,2,16,2,509,1909629,6124
4,1,6,1,1,6,2,509,1909629,6124
5,1,1,1,1,50,2,509,1909629,6124
5,1,2,1,2,50,2,509,1909629,6124
5,1,3,1,2,22,2,509,1909629,6124
1,1,1,1,2,42,4,510,1909720,6484
1,1,2,1,1,18,4,510,1909720,6484
1,1,3,1,1,44,4,510,1909720,6484
2,1,1,1,1,30,4,510,1909720,6484
2,1,2,1,2,30,4,510,1909720,6484
2,1,3,1,2,4,4,510,1909720,6484
3,1,1,1,2,40,4,510,1909720,6484
3,1,2,1,1,45,4,510,1909720,6484
3,1,3,1,2,6,4,510,1909720,6484
4,1,1,1,1,50,4,510,1909720,6484
4,1,2,1,2,49,4,510,1909720,6484
4,1,3,1,1,18,4,510,1909720,6484
4,1,4,1,1,16,4,510,1909720,6484
4,1,5,1,2,10,4,510,1909720,6484
5,1,1,1,1,35,4,510,1909720,6484
5,1,2,1,2,33,4,510,1909720,6484
