"P2_8","P2_3","FAC_HOG","FOLIO","VIV_SEL","HOGAR","N_REN","P3_1_1","P3_1_2","P3_2","P3_3","P3_4","P3_5","P3_11","P4_1","P4_2_1","P4_2_2","P4_2_3","P4_2_4","P4_2_5","P4_3","P4_5","P4_6_1","P4_6_2","P4_6_3","P4_6_4","P4_6_5","P4_6_6","P4_7_1","P4_7_2","P4_7_3","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_8_5","P4_8_6","P4_9_1","P4_9_2","P4_9_3","P4_9_4","P4_10","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_4_1","P5_4_2","P5_4_3","P5_4_4","P5_4_5","P5_4_6","P5_4_7","P5_4_8","P5_4_9","P5_23","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_2_1","P6_2_2","P6_2_3","P6_2_4","P6_2_5","P6_2_6","P6_2_7","P6_2_8","P6_2_9","P6_17","P7_1_1","P7_1_2","P7_2","P7_4","P7_5","P7_7_1","P7_8_1_1","P7_8_1_2","P7_8_1_3","P7_7_2","P7_8_2_1","P7_8_2_2","P7_8_2_3","P7_7_3","P7_7_4","P8_1","P8_2","P8_3","P9_1","P9_8_1","P9_8_2","P9_8_3","P9_8_4","P9_8_5","P9_8_6","P10_1","P10_4","P10_7","P11_1_1","P11_1_2","P11_1_3","P11_1_4","P11_1_5","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_3_1","P11_3_2","P11_3_3","P11_3_4","P11_3_9","P12_1","P13_1","P13_2","P13_3","P13_4","P14_1","P14_2_1","P14_2_2","P14_2_3","P14_2_4","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","FAC_ELE"
5,1,1043,9919,8,1,1,7,3,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,3,3,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,7,7,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,3,1,1,1,1,2,4,2,1,53,170,1538,5419
1,3,1043,9920,9,1,2,2,3,6,2,2,1,2,2,2,1,2,2,2,1,2,2,2,3,3,3,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2,4,2,1,46,170,1538,2168
2,1,1043,9921,10,1,1,3,3,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,3,3,3,2,1,2,1,3,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,7,1,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,3,1,2,2,1,2,4,2,1,39,170,1538,2168
1,1,1043,9922,12,1,1,2,6,6,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,3,2,2,1,1,1,3,3,2,3,2,1,1,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,2,2,2,4,2,1,51,170,1538,1084
3,3,1043,9923,13,1,5,8,4,6,1,1,4,1,2,2,1,1,2,2,1,2,1,1,3,2,2,2,1,1,1,3,2,1,1,1,1,2,1,1,1,3,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,4,2,2,22,170,1538,5054
1,1,1043,9924,14,1,1,0,0,4,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,3,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,9,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,1,2,2,2,4,2,2,67,170,1538,2022
2,3,1043,9925,16,1,3,8,1,6,2,1,1,1,2,1,1,1,2,1,2,1,1,1,3,1,3,2,1,1,1,2,2,3,1,1,1,2,1,1,1,3,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,3,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,3,3,2,2,2,2,4,2,2,20,170,1538,3033
3,3,1043,9926,17,1,3,8,5,6,2,2,1,1,1,1,1,1,2,2,2,2,1,1,3,1,3,2,1,1,2,3,3,1,3,2,2,2,1,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,7,7,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,3,3,2,2,2,2,4,2,2,30,170,1538,3033
1,2,1043,9927,18,1,2,2,4,6,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,3,1,1,2,2,2,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,3,2,3,1,2,2,2,2,4,2,2,62,170,1538,2022
1,1,1043,9928,19,1,1,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,3,2,1,1,1,3,3,2,3,1,1,1,2,2,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,3,2,1,2,2,2,4,2,1,69,170,1538,2168
0,1,1043,9929,20,1,1,0,0,4,2,1,8,2,1,2,2,2,2,2,1,2,1,1,3,2,3,1,1,2,1,3,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,1,2,2,2,4,2,1,76,170,1538,1084
0,1,1307,9930,1,1,1,2,1,6,2,1,5,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,3,1,3,1,2,2,2,2,4,2,2,81,169,1539,1267
1,1,1307,9931,2,1,1,2,2,5,1,2,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,3,1,1,2,2,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,2,1,2,2,2,4,2,1,61,169,1539,2716
1,2,1307,9932,3,1,2,3,2,1,1,1,5,1,2,2,1,2,2,2,2,2,1,1,2,2,2,3,1,1,1,1,2,1,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,4,2,2,27,169,1539,2533
2,1,1307,9933,4,1,1,3,3,5,1,2,1,2,2,2,2,1,2,2,1,2,1,1,3,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,3,3,2,1,1,1,2,4,2,1,50,169,1539,2716
1,1,1307,9934,5,1,1,0,0,5,1,2,5,2,2,2,2,2,2,2,2,2,1,1,3,3,1,3,1,1,1,3,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2,2,2,4,2,2,62,169,1539,2533
2,2,1307,9935,6,1,2,2,6,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,3,1,3,2,1,2,1,1,1,3,3,3,3,1,1,1,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,4,2,1,28,169,1539,2716
3,5,1307,9935,6,2,3,3,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,1,1,1,1,1,1,2,3,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,3,3,3,2,2,2,2,2,4,2,2,30,169,1539,3800
2,1,1307,9936,7,1,1,2,3,5,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,3,1,1,1,2,1,1,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,1,2,1,2,4,2,1,52,169,1539,4074
2,2,1307,9937,8,1,2,2,6,5,1,2,5,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,2,1,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,9,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,3,2,2,2,2,4,2,2,54,169,1539,3800
1,2,1307,9938,9,1,2,3,3,1,1,1,5,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,1,1,1,2,3,3,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,4,2,2,25,169,1539,2533
1,2,1307,9939,10,1,2,6,3,1,1,1,5,1,2,2,1,1,2,2,2,2,2,1,3,1,2,3,1,1,1,3,1,2,2,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,2,2,1,2,2,4,2,2,23,169,1539,2533
1,2,1307,9940,11,1,2,2,1,1,1,2,5,2,2,2,1,1,2,2,2,2,1,1,1,3,3,3,1,8,1,2,2,1,1,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,3,2,2,2,2,4,2,2,42,169,1539,5066
2,2,1307,9941,12,1,2,2,6,1,1,2,5,2,2,2,2,1,2,2,2,2,2,2,3,2,2,3,1,2,1,1,1,1,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,1,2,2,2,4,2,2,38,169,1539,3800
2,1,1307,9942,13,1,1,0,0,5,1,2,1,2,2,2,1,1,2,2,2,2,2,1,3,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,3,2,3,3,1,2,2,2,4,2,1,46,169,1539,2716
1,2,1307,9943,14,1,2,3,3,5,1,1,5,2,2,1,2,2,2,2,2,2,2,3,3,2,2,3,1,1,2,1,1,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,9,9,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,2,2,2,4,2,2,24,169,1539,2533
1,1,1307,9944,15,1,1,2,6,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,2,1,1,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,1,2,2,2,4,2,1,40,169,1539,2716
1,3,1307,9945,16,1,2,3,3,6,1,2,1,2,2,2,1,1,2,2,2,2,2,2,3,2,1,3,1,1,1,2,1,1,3,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,1,2,2,2,4,2,2,38,169,1539,2533
1,1,1307,9946,17,1,1,2,1,4,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,8,1,1,1,1,1,2,2,1,1,2,2,5,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,1,2,1,2,4,2,1,67,169,1539,1358
1,1,1307,9947,18,1,1,3,3,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,3,3,2,1,2,2,2,4,2,1,39,169,1539,2716
1,1,1307,9948,19,1,1,3,3,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,7,7,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,3,1,2,2,1,2,4,2,2,32,169,1539,1267
3,3,1307,9949,20,1,3,3,3,6,1,2,1,1,2,2,2,2,2,2,2,2,3,1,3,1,2,3,1,2,1,2,2,3,3,3,3,1,1,1,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,7,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,3,3,2,2,2,2,4,2,1,26,169,1539,4074
0,1,1034,9950,1,1,1,2,6,1,2,2,5,1,2,2,2,2,2,2,1,2,1,1,2,2,2,3,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,1,2,2,2,2,4,2,2,28,169,1540,1002
0,2,1034,9951,2,1,2,0,0,5,2,1,5,2,2,2,2,2,2,2,1,2,2,1,1,3,3,3,1,1,2,1,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,4,2,2,72,169,1540,2004
1,2,1034,9952,3,1,2,3,3,5,2,2,5,1,2,2,2,2,2,2,2,2,3,1,3,2,1,3,1,2,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,2,2,2,2,2,4,2,2,59,169,1540,3006
1,2,1034,9953,4,1,2,2,5,5,2,1,5,2,2,2,2,2,2,2,1,2,1,1,2,3,2,3,1,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,2,2,2,2,2,4,2,2,44,169,1540,2004
0,1,1034,9954,5,1,1,3,3,5,2,2,5,2,2,2,2,2,2,2,1,2,1,1,2,3,3,3,1,1,2,1,1,3,3,1,1,2,2,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,1,2,2,2,4,2,2,40,169,1540,1002
0,1,1034,9955,6,1,1,0,0,5,2,1,8,2,2,2,2,1,2,2,2,2,1,2,1,3,3,3,1,2,2,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,1,2,1,2,4,2,1,83,169,1540,2149
1,3,1034,9956,7,1,3,3,3,6,2,2,8,1,2,2,2,2,2,2,1,2,1,1,2,3,3,3,1,2,2,3,1,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,1,2,2,2,2,4,2,2,19,169,1540,3006
4,5,1034,9957,8,1,8,2,4,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,2,1,32,169,1540,6447
0,1,1034,9958,9,1,1,2,3,4,2,1,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,1,1,2,1,2,4,2,1,91,169,1540,1074
2,1,1034,9959,10,1,1,3,3,5,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,3,2,1,1,2,2,2,4,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,1,2,2,2,4,2,1,45,169,1540,3223
1,1,1034,9960,11,1,1,2,3,4,2,1,1,2,2,2,2,2,2,2,2,2,3,2,1,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,3,3,2,1,1,2,1,2,4,2,1,74,169,1540,1074
1,2,1034,9961,13,1,2,2,3,5,2,2,5,2,1,2,2,2,2,2,1,2,2,2,3,2,2,3,1,1,2,2,2,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,4,2,2,64,169,1540,3006
1,3,1034,9962,14,1,3,3,3,6,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,1,1,2,1,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,2,4,2,1,35,169,1540,4298
2,5,1034,9963,15,1,2,0,0,6,2,2,1,2,2,2,1,2,2,2,1,2,1,1,3,2,3,3,1,1,1,2,2,3,2,1,1,1,2,1,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2,2,2,4,2,1,70,169,1540,3223
0,1,1034,9964,16,1,1,2,4,5,2,2,5,2,2,2,2,1,2,2,1,2,2,1,3,2,2,2,1,1,2,2,1,3,1,2,1,1,1,1,1,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,4,2,1,72,169,1540,2149
0,1,1034,9965,17,1,1,3,3,5,2,2,5,1,2,2,1,2,2,2,1,2,1,1,2,3,2,3,1,1,1,1,2,1,3,3,2,1,1,2,2,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,7,7,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,4,2,2,30,169,1540,1002
